name,body,htmlBody,iconUrl,color
白鬼,わっはっは,わっはっは,images/00025.webp,"rgb(233, 30, 99)"
GM,全員6だ。,全員6だ。,,"rgb(136, 136, 136)"
テルル,そうなるよなァ～～～～～！？！？？！？！？,そうなるよなァ～～～～～！？！？？！？！？,images/00008.webp,"rgb(174, 255, 232)"
GM,では行動順を1d100しましょう。低い人から動きます。,では行動順を1d100しましょう。低い人から動きます。,,"rgb(136, 136, 136)"
白鬼,早いもの勝ちですからね〜,早いもの勝ちですからね〜,images/00025.webp,"rgb(233, 30, 99)"
積尸気冥界車,1d100 (1D100) ＞ 9,"1d100<span style=""color: rgba(255, 255, 255, 0.7);"">&nbsp;(1D100) ＞ 9</span>",images/00010.webp,"rgb(136, 136, 136)"
テルル,1D100 (1D100) ＞ 56,"1D100<span style=""color: rgba(255, 255, 255, 0.7);"">&nbsp;(1D100) ＞ 56</span>",images/00008.webp,"rgb(174, 255, 232)"
白鬼,1d100 (1D100) ＞ 82,"1d100<span style=""color: rgba(255, 255, 255, 0.7);"">&nbsp;(1D100) ＞ 82</span>",images/00025.webp,"rgb(233, 30, 99)"
GM,積尸気冥界車＞テルル＞白鬼,積尸気冥界車＞テルル＞白鬼,,"rgb(136, 136, 136)"
GM,では、積尸気冥界車の手番から。,では、積尸気冥界車の手番から。,,"rgb(136, 136, 136)"
積尸気冥界車,奥義を使用します。,奥義を使用します。,images/00010.webp,"rgb(136, 136, 136)"
白鬼,うそでしょ,うそでしょ,images/00025.webp,"rgb(233, 30, 99)"
積尸気冥界車,"《暴走する死霊・円環の理》
指定特技：憑依術
効果　　：範囲攻撃
演出　　：車輪にまとわりついていた死霊が周囲に撒き散らされる。荒れ狂う死霊は円環となって全員を黄泉比良坂へ引きずり込もうとする。
","《暴走する死霊・円環の理》
指定特技：憑依術
効果　　：範囲攻撃
演出　　：車輪にまとわりついていた死霊が周囲に撒き散らされる。荒れ狂う死霊は円環となって全員を黄泉比良坂へ引きずり込もうとする。
",images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,対象はテルル、白鬼。,対象はテルル、白鬼。,images/00010.webp,"rgb(136, 136, 136)"
テルル,ばっかおい,ばっかおい,images/00008.webp,"rgb(174, 255, 232)"
白鬼,＊特にないです,＊特にないです,images/00025.webp,"rgb(233, 30, 99)"
テルル,＊なにもないです,＊なにもないです,images/00008.webp,"rgb(174, 255, 232)"
積尸気冥界車,では、任意の箇所に2点のダメージを受けてください。,では、任意の箇所に2点のダメージを受けてください。,images/00010.webp,"rgb(136, 136, 136)"
System,[ 白鬼 ] 忍術 : 1 → 0,[ 白鬼 ] 忍術 : 1 → 0,,
System,[ 白鬼 ] 戦術 : 1 → 0,[ 白鬼 ] 戦術 : 1 → 0,,
System,[ テルル ] 体術 : 1 → 0,[ テルル ] 体術 : 1 → 0,,
System,[ テルル ] 戦術 : 1 → 0,[ テルル ] 戦術 : 1 → 0,,
GM,同時行動なので、ここでは脱落しません。生命力も失われていないものとします。,同時行動なので、ここでは脱落しません。生命力も失われていないものとします。,,"rgb(136, 136, 136)"
GM,同時行動だからRPも後でにしましょう。テルルさんの行動に移ります。,同時行動だからRPも後でにしましょう。テルルさんの行動に移ります。,,"rgb(136, 136, 136)"
テルル,＊冥界車に射撃戦攻撃を仕掛けます,＊冥界車に射撃戦攻撃を仕掛けます,images/00008.webp,"rgb(174, 255, 232)"
GM,判定をどうぞ！,判定をどうぞ！,,"rgb(136, 136, 136)"
テルル,"2D6>=5 （判定：隠形術） (2D6>=5) ＞ 5[2,3] ＞ 5 ＞ 成功","2D6&gt;=5 （判定：隠形術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6&gt;=5) ＞ 5[2,3] ＞ 5 ＞ 成功</span>",images/00008.webp,"rgb(174, 255, 232)"
テルル,あっ,あっ,images/00008.webp,"rgb(174, 255, 232)"
GM,ファンブルですね。,ファンブルですね。,,"rgb(136, 136, 136)"
テルル,ア～,ア～,images/00008.webp,"rgb(174, 255, 232)"
GM,では続いて白鬼さんの行動。,では続いて白鬼さんの行動。,,"rgb(136, 136, 136)"
白鬼,これ、合方の効果乗りますよね？,これ、合方の効果乗りますよね？,images/00025.webp,"rgb(233, 30, 99)"
GM,乗ります。,乗ります。,,"rgb(136, 136, 136)"
GM,でもファンブルは素の出目で判定するので、プロット6だとどちらにしろ……ですね。,でもファンブルは素の出目で判定するので、プロット6だとどちらにしろ……ですね。,,"rgb(136, 136, 136)"
GM,ここは素で7以上は出さないと成功しない領域。,ここは素で7以上は出さないと成功しない領域。,,"rgb(136, 136, 136)"
白鬼,はい…,はい…,images/00025.webp,"rgb(233, 30, 99)"
テルル,はい……すみませんプロット6に来て……,はい……すみませんプロット6に来て……,images/00008.webp,"rgb(174, 255, 232)"
白鬼,＊千矢を宣言　瞳術で判定　対象は冥界車,＊千矢を宣言　瞳術で判定　対象は冥界車,images/00025.webp,"rgb(233, 30, 99)"
GM,判定をどうぞ。,判定をどうぞ。,,"rgb(136, 136, 136)"
白鬼,"2D6>=5 （判定：瞳術） (2D6>=5) ＞ 10[5,5] ＞ 10 ＞ 成功","2D6&gt;=5 （判定：瞳術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6&gt;=5) ＞ 10[5,5] ＞ 10 ＞ 成功</span>",images/00025.webp,"rgb(233, 30, 99)"
積尸気冥界車,ぴえん。避けます。,ぴえん。避けます。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,"SG#6>=7 （判定：見敵術） (SG@12#6>=7) ＞ 3[1,2] ＞ 3 ＞ ファンブル","SG#6&gt;=7 （判定：見敵術）<span style=""color: rgb(220, 0, 78);"">&nbsp;(SG@12#6&gt;=7) ＞ 3[1,2] ＞ 3 ＞ ファンブル</span>",images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,しょんな～,しょんな～,images/00010.webp,"rgb(136, 136, 136)"
白鬼,１点ダメージです,１点ダメージです,images/00025.webp,"rgb(233, 30, 99)"
System,[ 積尸気冥界車 ] 生命力 : 12 → 11,[ 積尸気冥界車 ] 生命力 : 12 → 11,,
GM,では、積尸気冥界車も脱落。勝者はなし。,では、積尸気冥界車も脱落。勝者はなし。,,"rgb(136, 136, 136)"
積尸気冥界車,RPすっか！,RPすっか！,images/00010.webp,"rgb(136, 136, 136)"
白鬼,しますか〜！,しますか〜！,images/00025.webp,"rgb(233, 30, 99)"
積尸気冥界車,シュポポーッ！！,シュポポーッ！！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,乗り込んできた忍たちを威嚇するように汽笛がなる。,乗り込んできた忍たちを威嚇するように汽笛がなる。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,機械アームもうねうねしている。,機械アームもうねうねしている。,images/00010.webp,"rgb(136, 136, 136)"
白鬼,"「あらあら、元気ですねぇ」
プロット６くらいの速度でエンジン部分へ走っています。","「あらあら、元気ですねぇ」
プロット６くらいの速度でエンジン部分へ走っています。",images/00025.webp,"rgb(233, 30, 99)"
テルル,同じく蠢く機械の中に飛び込み、エンジンをめがけて疾走する。,同じく蠢く機械の中に飛び込み、エンジンをめがけて疾走する。,images/00007.webp,"rgb(174, 255, 232)"
積尸気冥界車,ガタガタ！,ガタガタ！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,何かを守るように機械アームたちが展開され……,何かを守るように機械アームたちが展開され……,images/00010.webp,"rgb(136, 136, 136)"
白鬼,「ほら、テルルさん。早いもの勝ちです…む？」,「ほら、テルルさん。早いもの勝ちです…む？」,images/00023.webp,"rgb(233, 30, 99)"
積尸気冥界車,それと同時に、死霊たちが車内に呼び寄せられる！,それと同時に、死霊たちが車内に呼び寄せられる！,images/00010.webp,"rgb(136, 136, 136)"
テルル,「あんだァ！？　くそ、退け……！」,「あんだァ！？　くそ、退け……！」,images/00018.webp,"rgb(174, 255, 232)"
GM,死霊たちは、おぞましい叫び声を上げながらテルルと白鬼に襲いかかる。,死霊たちは、おぞましい叫び声を上げながらテルルと白鬼に襲いかかる。,,"rgb(136, 136, 136)"
白鬼,「あら、これは…」,「あら、これは…」,images/00023.webp,"rgb(233, 30, 99)"
テルル,袖で振り払うようにして死霊を叩くが、四方八方から死霊が襲い来る。,袖で振り払うようにして死霊を叩くが、四方八方から死霊が襲い来る。,images/00020.webp,"rgb(174, 255, 232)"
白鬼,"「…っ！」
死霊たちによって床に、壁に叩きつけられる。","「…っ！」
死霊たちによって床に、壁に叩きつけられる。",images/00027.webp,"rgb(233, 30, 99)"
GM,死霊たちはしっちゃかめっちゃかに暴れまわり、あなたたちの生命力を奪い取る。,死霊たちはしっちゃかめっちゃかに暴れまわり、あなたたちの生命力を奪い取る。,,"rgb(136, 136, 136)"
テルル,「邪魔ッ、すん、なァッ！」,「邪魔ッ、すん、なァッ！」,images/00019.webp,"rgb(174, 255, 232)"
テルル,死霊の怨讐の炎に焼けた腕を振って、エンジンへとダガーを飛ばす。,死霊の怨讐の炎に焼けた腕を振って、エンジンへとダガーを飛ばす。,images/00019.webp,"rgb(174, 255, 232)"
テルル,が、それも満足には届かない。あえなく機械アームに弾き飛ばされた。,が、それも満足には届かない。あえなく機械アームに弾き飛ばされた。,images/00018.webp,"rgb(174, 255, 232)"
積尸気冥界車,カン！,カン！,images/00010.webp,"rgb(136, 136, 136)"
白鬼,ーーーテルルさんの方にアームの注意が逸れた…。好機ですね。,ーーーテルルさんの方にアームの注意が逸れた…。好機ですね。,images/00027.webp,"rgb(233, 30, 99)"
白鬼,ちりん、と鈴が鳴る。,ちりん、と鈴が鳴る。,images/00024.webp,"rgb(233, 30, 99)"
白鬼,瞳が冥界車を捕らえる。,瞳が冥界車を捕らえる。,images/00015.webp,"rgb(233, 30, 99)"
白鬼,ぱつんっ、と冥界車の一部が弾け飛ぶ。,ぱつんっ、と冥界車の一部が弾け飛ぶ。,images/00015.webp,"rgb(233, 30, 99)"
積尸気冥界車,「！！」,「！！」,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,ガタガタ！,ガタガタ！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,異変に車体が振動する。,異変に車体が振動する。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,列車の速度は依然変わりませんが、攻撃の手が緩みます。 [編集済],"列車の速度は依然変わりませんが、攻撃の手が緩みます。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00010.webp,"rgb(136, 136, 136)"
白鬼,「…テルル様、一度引きましょう」,「…テルル様、一度引きましょう」,images/00028.webp,"rgb(233, 30, 99)"
テルル,「……ッ、分かった」,「……ッ、分かった」,images/00020.webp,"rgb(174, 255, 232)"
GM,揺れる列車の中、あなたたちは一時撤退してゆく……。,揺れる列車の中、あなたたちは一時撤退してゆく……。,,"rgb(136, 136, 136)"
GM,＊,＊,,"rgb(136, 136, 136)"
GM,次はどなたが動きますか？,次はどなたが動きますか？,,"rgb(136, 136, 136)"
白鬼,＊では、白鬼がいかせて頂き…,＊では、白鬼がいかせて頂き…,images/00028.webp,"rgb(233, 30, 99)"
白鬼,＊積尸気冥界車にもう一度戦闘を仕掛けます！！！,＊積尸気冥界車にもう一度戦闘を仕掛けます！！！,images/00028.webp,"rgb(233, 30, 99)"
積尸気冥界車,来い！！！,来い！！！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,ギャリリリリ！！,ギャリリリリ！！,images/00010.webp,"rgb(136, 136, 136)"
GM,乱入はありますか？,乱入はありますか？,,"rgb(136, 136, 136)"
癸 海鳴,乱入すっぞ！！,乱入すっぞ！！,images/00001.webp,"rgb(156, 39, 176)"
テルル,乱入だァ～～～～！！！！,乱入だァ～～～～！！！！,images/00020.webp,"rgb(174, 255, 232)"
